,natural_gas_price_euro_mwh_obs,coal_price_euro_mwh_obs,co2_price_euro_t_obs,ro_coal_capa_available_MW_obs,ro_gas_capa_available_MW_obs,ro_day_ahead_price_euro_mwh_obs,ro_nuclear_capa_available_MW_obs
2020-01-17 11:00:00+00:00,,,,1133.0,3259.1,68.83,
2020-01-17 12:00:00+00:00,,,,1133.0,3259.1,65.01,
2020-01-17 13:00:00+00:00,,,,1133.0,3259.1,60.01,
2020-01-17 14:00:00+00:00,,,,1133.0,3259.1,68.83,
2020-01-17 15:00:00+00:00,,,,1133.0,3259.1,81.04,
2020-01-17 16:00:00+00:00,,,,1133.0,3259.1,82.07,
2020-01-17 17:00:00+00:00,,,,1133.0,3259.1,79.75,
2020-01-17 18:00:00+00:00,,,,1133.0,3259.1,78.47,
2020-01-17 19:00:00+00:00,,,,1133.0,3259.1,73.02,
2020-01-17 20:00:00+00:00,,,,1133.0,3259.1,61.3,
2020-01-17 21:00:00+00:00,,,,1133.0,3259.1,66.74,
2020-01-17 22:00:00+00:00,,,,1133.0,3259.1,58.2,
2020-01-17 23:00:00+00:00,,,,1133.0,3259.1,43.76,
2020-01-18 00:00:00+00:00,11.788,,,1133.0,3259.1,39.2,
2020-01-18 01:00:00+00:00,,,,1133.0,3259.1,37.02,
2020-01-18 02:00:00+00:00,,,,1133.0,3259.1,34.29,
2020-01-18 03:00:00+00:00,,,,1133.0,3259.1,33.97,
2020-01-18 04:00:00+00:00,,,,1133.0,3259.1,37.33,
2020-01-18 05:00:00+00:00,,,,1133.0,3259.1,40.61,
2020-01-18 06:00:00+00:00,,,,1133.0,3259.1,45.01,
2020-01-18 07:00:00+00:00,,,,1133.0,3259.1,48.12,
2020-01-18 08:00:00+00:00,,,,1133.0,3259.1,50.09,
2020-01-18 09:00:00+00:00,,,,1133.0,3259.1,50.21,
2020-01-18 10:00:00+00:00,,,,1133.0,3259.1,55.09,
2020-01-18 11:00:00+00:00,,,,1133.0,3259.1,56.07,
2020-01-18 12:00:00+00:00,,,,1133.0,3259.1,50.01,
2020-01-18 13:00:00+00:00,,,,1133.0,3259.1,48.12,
2020-01-18 14:00:00+00:00,,,,1133.0,3259.1,50.01,
2020-01-18 15:00:00+00:00,,,,1133.0,3259.1,51.89,
2020-01-18 16:00:00+00:00,,,,1133.0,3259.1,60.12,
2020-01-18 17:00:00+00:00,,,,1133.0,3259.1,60.1,
2020-01-18 18:00:00+00:00,,,,1133.0,3259.1,60.0,
2020-01-18 19:00:00+00:00,,,,1133.0,3259.1,56.07,
2020-01-18 20:00:00+00:00,,,,1133.0,3259.1,55.27,
2020-01-18 21:00:00+00:00,,,,1133.0,3259.1,52.31,
2020-01-18 22:00:00+00:00,,,,1133.0,3259.1,42.08,
2020-01-18 23:00:00+00:00,,,,1133.0,3259.1,45.63,
2020-01-19 00:00:00+00:00,11.788,,,1133.0,3259.1,44.91,
2020-01-19 01:00:00+00:00,,,,1133.0,3259.1,36.14,
2020-01-19 02:00:00+00:00,,,,1133.0,3259.1,34.14,
2020-01-19 03:00:00+00:00,,,,1133.0,3259.1,34.0,
2020-01-19 04:00:00+00:00,,,,1133.0,3259.1,36.09,
2020-01-19 05:00:00+00:00,,,,1133.0,3259.1,41.49,
2020-01-19 06:00:00+00:00,,,,1133.0,3259.1,47.37,
2020-01-19 07:00:00+00:00,,,,1133.0,3259.1,51.89,
2020-01-19 08:00:00+00:00,,,,1133.0,3259.1,68.84,
2020-01-19 09:00:00+00:00,,,,1133.0,3259.1,68.84,
2020-01-19 10:00:00+00:00,,,,1133.0,3259.1,69.91,
2020-01-19 11:00:00+00:00,,,,1133.0,3259.1,58.72,
2020-01-19 12:00:00+00:00,,,,1133.0,3259.1,55.05,
2020-01-19 13:00:00+00:00,,,,1133.0,3259.1,55.04,
2020-01-19 14:00:00+00:00,,,,1133.0,3259.1,55.01,
2020-01-19 15:00:00+00:00,,,,1133.0,3259.1,58.17,
2020-01-19 16:00:00+00:00,,,,1133.0,3259.1,60.1,
2020-01-19 17:00:00+00:00,,,,1133.0,3259.1,65.81,
2020-01-19 18:00:00+00:00,,,,1133.0,3259.1,63.08,
2020-01-19 19:00:00+00:00,,,,1133.0,3259.1,59.95,
2020-01-19 20:00:00+00:00,,,,1133.0,3259.1,56.08,
2020-01-19 21:00:00+00:00,,,,1133.0,3259.1,47.92,
2020-01-19 22:00:00+00:00,,,,1133.0,3074.1,43.27,
2020-01-19 23:00:00+00:00,,,,1133.0,3259.1,34.64,
2020-01-20 00:00:00+00:00,11.946,6.141428571428572,25.1,1133.0,3259.1,33.21,
2020-01-20 01:00:00+00:00,,,,1133.0,3259.1,32.5,
2020-01-20 02:00:00+00:00,,,,1133.0,3259.1,32.46,
2020-01-20 03:00:00+00:00,,,,1133.0,3259.1,33.48,
2020-01-20 04:00:00+00:00,,,,1133.0,3259.1,41.85,
2020-01-20 05:00:00+00:00,,,,1133.0,3259.1,60.02,
2020-01-20 06:00:00+00:00,,,,1133.0,3259.1,60.08,
2020-01-20 07:00:00+00:00,,,,1133.0,3259.1,66.5,
2020-01-20 08:00:00+00:00,,,,1133.0,3259.1,63.06,
2020-01-20 09:00:00+00:00,,,,1133.0,3259.1,58.17,
2020-01-20 10:00:00+00:00,,,,1133.0,3259.1,54.74,
2020-01-20 11:00:00+00:00,,,,1133.0,3259.1,51.59,
2020-01-20 12:00:00+00:00,,,,1133.0,3259.1,50.09,
2020-01-20 13:00:00+00:00,,,,1133.0,3259.1,51.08,
2020-01-20 14:00:00+00:00,,,,1133.0,3259.1,56.08,
2020-01-20 15:00:00+00:00,,,,1133.0,3259.1,63.01,
2020-01-20 16:00:00+00:00,,,,1133.0,3259.1,68.08,
2020-01-20 17:00:00+00:00,,,,1133.0,3259.1,68.02,
2020-01-20 18:00:00+00:00,,,,1133.0,3259.1,63.09,
2020-01-20 19:00:00+00:00,,,,1133.0,3259.1,54.06,
2020-01-20 20:00:00+00:00,,,,1133.0,3259.1,45.82,
2020-01-20 21:00:00+00:00,,,,1133.0,3259.1,46.1,
2020-01-20 22:00:00+00:00,,,,1133.0,3259.1,41.26,
2020-01-20 23:00:00+00:00,,,,1133.0,3259.1,40.98,
2020-01-21 00:00:00+00:00,11.733,6.072857142857143,24.85,1133.0,3259.1,38.1,
2020-01-21 01:00:00+00:00,,,,1133.0,3259.1,36.63,
2020-01-21 02:00:00+00:00,,,,1133.0,3259.1,36.2,
2020-01-21 03:00:00+00:00,,,,1133.0,3259.1,37.42,
2020-01-21 04:00:00+00:00,,,,1133.0,3259.1,48.32,
2020-01-21 05:00:00+00:00,,,,1133.0,3259.1,62.14,
2020-01-21 06:00:00+00:00,,,,1133.0,3259.1,83.05,
2020-01-21 07:00:00+00:00,,,,1133.0,3259.1,73.02,
2020-01-21 08:00:00+00:00,,,,1133.0,3259.1,70.09,
2020-01-21 09:00:00+00:00,,,,1133.0,3259.1,62.14,
2020-01-21 10:00:00+00:00,,,,1133.0,3259.1,62.08,
2020-01-21 11:00:00+00:00,,,,1133.0,3259.1,62.14,
2020-01-21 12:00:00+00:00,,,,1133.0,3259.1,60.05,
2020-01-21 13:00:00+00:00,,,,1133.0,3259.1,62.14,
2020-01-21 14:00:00+00:00,,,,1133.0,3259.1,66.12,
2020-01-21 15:00:00+00:00,,,,1133.0,3259.1,69.91,
2020-01-21 16:00:00+00:00,,,,1133.0,3259.1,65.85,
2020-01-21 17:00:00+00:00,,,,1133.0,3259.1,62.64,
2020-01-21 18:00:00+00:00,,,,1133.0,3259.1,59.49,
2020-01-21 19:00:00+00:00,,,,1133.0,3259.1,50.46,
2020-01-21 20:00:00+00:00,,,,1133.0,3259.1,49.23,
2020-01-21 21:00:00+00:00,,,,1133.0,3259.1,49.01,
2020-01-21 22:00:00+00:00,,,,1133.0,3259.1,41.51,
2020-01-21 23:00:00+00:00,,,,1133.0,3259.1,42.99,
2020-01-22 00:00:00+00:00,11.925,6.147142857142858,24.94,1133.0,3259.1,41.45,
2020-01-22 01:00:00+00:00,,,,1133.0,3259.1,37.29,
2020-01-22 02:00:00+00:00,,,,1133.0,3259.1,36.69,
2020-01-22 03:00:00+00:00,,,,1133.0,3259.1,38.83,
2020-01-22 04:00:00+00:00,,,,1133.0,3259.1,44.63,
2020-01-22 05:00:00+00:00,,,,1133.0,3259.1,50.06,
2020-01-22 06:00:00+00:00,,,,1133.0,3259.1,60.02,
2020-01-22 07:00:00+00:00,,,,1133.0,3259.1,75.47,
2020-01-22 08:00:00+00:00,,,,1133.0,3259.1,69.7,
2020-01-22 09:00:00+00:00,,,,1133.0,3259.1,60.06,
2020-01-22 10:00:00+00:00,,,,1133.0,3259.1,62.15,
2020-01-22 11:00:00+00:00,,,,1133.0,3259.1,60.06,
2020-01-22 12:00:00+00:00,,,,1133.0,3259.1,56.08,
2020-01-22 13:00:00+00:00,,,,1133.0,3259.1,56.08,
2020-01-22 14:00:00+00:00,,,,1133.0,3259.1,57.06,
2020-01-22 15:00:00+00:00,,,,1133.0,3259.1,60.86,
2020-01-22 16:00:00+00:00,,,,1133.0,3259.1,67.94,
2020-01-22 17:00:00+00:00,,,,1133.0,3259.1,67.02,
2020-01-22 18:00:00+00:00,,,,1133.0,3259.1,65.1,
2020-01-22 19:00:00+00:00,,,,1133.0,3259.1,59.64,
2020-01-22 20:00:00+00:00,,,,1133.0,3259.1,51.9,
2020-01-22 21:00:00+00:00,,,,1133.0,3259.1,48.95,
2020-01-22 22:00:00+00:00,,,,1133.0,3259.1,42.69,
2020-01-22 23:00:00+00:00,,,,1133.0,3259.1,41.22,
2020-01-23 00:00:00+00:00,11.56,6.1157142857142865,24.62,1133.0,3259.1,39.0,
2020-01-23 01:00:00+00:00,,,,1133.0,3259.1,37.71,
2020-01-23 02:00:00+00:00,,,,1133.0,3259.1,37.17,
2020-01-23 03:00:00+00:00,,,,1133.0,3259.1,38.13,
2020-01-23 04:00:00+00:00,,,,1133.0,3259.1,42.21,
2020-01-23 05:00:00+00:00,,,,1133.0,3259.1,48.19,
2020-01-23 06:00:00+00:00,,,,1133.0,3259.1,58.3,
2020-01-23 07:00:00+00:00,,,,1133.0,3259.1,65.0,
2020-01-23 08:00:00+00:00,,,,1133.0,3259.1,62.41,
2020-01-23 09:00:00+00:00,,,,1133.0,3259.1,57.5,
2020-01-23 10:00:00+00:00,,,,1133.0,3259.1,54.5,
2020-01-23 11:00:00+00:00,,,,1133.0,3259.1,51.66,
2020-01-23 12:00:00+00:00,,,,1133.0,3259.1,51.0,
2020-01-23 13:00:00+00:00,,,,1133.0,3259.1,51.81,
2020-01-23 14:00:00+00:00,,,,1133.0,3259.1,56.0,
2020-01-23 15:00:00+00:00,,,,1133.0,3259.1,69.29,
2020-01-23 16:00:00+00:00,,,,1133.0,3259.1,66.6,
2020-01-23 17:00:00+00:00,,,,1133.0,3259.1,66.0,
2020-01-23 18:00:00+00:00,,,,1133.0,3259.1,68.84,
2020-01-23 19:00:00+00:00,,,,1133.0,3259.1,61.52,
2020-01-23 20:00:00+00:00,,,,1133.0,3259.1,64.04,
2020-01-23 21:00:00+00:00,,,,1133.0,3259.1,61.3,
2020-01-23 22:00:00+00:00,,,,1133.0,3259.1,55.0,
2020-01-23 23:00:00+00:00,,,,1133.0,3259.1,53.22,
2020-01-24 00:00:00+00:00,11.785,6.245714285714286,24.31,1133.0,3259.1,49.83,
2020-01-24 01:00:00+00:00,,,,1133.0,3259.1,42.03,
2020-01-24 02:00:00+00:00,,,,1133.0,3259.1,40.57,
2020-01-24 03:00:00+00:00,,,,1133.0,3259.1,44.96,
2020-01-24 04:00:00+00:00,,,,1133.0,3259.1,52.32,
2020-01-24 05:00:00+00:00,,,,1133.0,3259.1,68.8,
2020-01-24 06:00:00+00:00,,,,1133.0,3259.1,69.89,
2020-01-24 07:00:00+00:00,,,,1133.0,3259.1,68.84,
2020-01-24 08:00:00+00:00,,,,1133.0,3259.1,63.01,
2020-01-24 09:00:00+00:00,,,,1133.0,3259.1,58.63,
2020-01-24 10:00:00+00:00,,,,1133.0,3259.1,56.08,
2020-01-24 11:00:00+00:00,,,,1133.0,3259.1,54.5,
2020-01-24 12:00:00+00:00,,,,1133.0,3259.1,52.09,
2020-01-24 13:00:00+00:00,,,,1133.0,3259.1,57.01,
2020-01-24 14:00:00+00:00,,,,1133.0,3259.1,62.15,
2020-01-24 15:00:00+00:00,,,,1133.0,3259.1,63.01,
2020-01-24 16:00:00+00:00,,,,1133.0,3259.1,69.21,
2020-01-24 17:00:00+00:00,,,,1133.0,3259.1,68.85,
2020-01-24 18:00:00+00:00,,,,1133.0,3259.1,61.96,
2020-01-24 19:00:00+00:00,,,,1133.0,3259.1,56.08,
2020-01-24 20:00:00+00:00,,,,1133.0,3259.1,47.92,
2020-01-24 21:00:00+00:00,,,,1133.0,3259.1,44.99,
2020-01-24 22:00:00+00:00,,,,1133.0,3259.1,42.15,
2020-01-24 23:00:00+00:00,,,,1133.0,3259.1,47.92,
2020-01-25 00:00:00+00:00,11.556,,,1133.0,3259.1,40.99,
2020-01-25 01:00:00+00:00,,,,1133.0,3259.1,36.74,
2020-01-25 02:00:00+00:00,,,,1133.0,3259.1,35.57,
2020-01-25 03:00:00+00:00,,,,1133.0,3259.1,35.97,
2020-01-25 04:00:00+00:00,,,,1133.0,3259.1,40.99,
2020-01-25 05:00:00+00:00,,,,1133.0,3259.1,46.08,
2020-01-25 06:00:00+00:00,,,,1133.0,3259.1,54.37,
2020-01-25 07:00:00+00:00,,,,1133.0,3259.1,56.01,
2020-01-25 08:00:00+00:00,,,,1133.0,3259.1,60.1,
2020-01-25 09:00:00+00:00,,,,1133.0,3259.1,58.17,
2020-01-25 10:00:00+00:00,,,,1133.0,3259.1,58.17,
2020-01-25 11:00:00+00:00,,,,1133.0,3259.1,58.17,
2020-01-25 12:00:00+00:00,,,,1133.0,3259.1,56.02,
2020-01-25 13:00:00+00:00,,,,1133.0,3259.1,58.17,
2020-01-25 14:00:00+00:00,,,,1133.0,3259.1,63.81,
2020-01-25 15:00:00+00:00,,,,1133.0,3259.1,78.35,
2020-01-25 16:00:00+00:00,,,,1133.0,3259.1,77.05,
2020-01-25 17:00:00+00:00,,,,1133.0,3259.1,75.5,
2020-01-25 18:00:00+00:00,,,,1133.0,3259.1,74.77,
2020-01-25 19:00:00+00:00,,,,1133.0,3259.1,72.55,
2020-01-25 20:00:00+00:00,,,,1133.0,3259.1,62.15,
2020-01-25 21:00:00+00:00,,,,1133.0,3259.1,60.71,
2020-01-25 22:00:00+00:00,,,,1133.0,3259.1,50.78,
2020-01-25 23:00:00+00:00,,,,1133.0,3259.1,43.87,
2020-01-26 00:00:00+00:00,11.556,,,1133.0,3259.1,40.46,
2020-01-26 01:00:00+00:00,,,,1133.0,3259.1,38.71,
2020-01-26 02:00:00+00:00,,,,1133.0,3259.1,35.25,
2020-01-26 03:00:00+00:00,,,,1133.0,3259.1,33.5,
2020-01-26 04:00:00+00:00,,,,1133.0,3259.1,36.46,
2020-01-26 05:00:00+00:00,,,,1133.0,3259.1,41.8,
2020-01-26 06:00:00+00:00,,,,1133.0,3259.1,43.69,
2020-01-26 07:00:00+00:00,,,,1133.0,3259.1,43.94,
2020-01-26 08:00:00+00:00,,,,1133.0,3259.1,44.52,
2020-01-26 09:00:00+00:00,,,,1133.0,3259.1,47.14,
2020-01-26 10:00:00+00:00,,,,1133.0,3259.1,45.47,
2020-01-26 11:00:00+00:00,,,,1133.0,3259.1,43.94,
2020-01-26 12:00:00+00:00,,,,1133.0,3259.1,43.34,
2020-01-26 13:00:00+00:00,,,,1133.0,3259.1,45.84,
2020-01-26 14:00:00+00:00,,,,1133.0,3259.1,49.0,
2020-01-26 15:00:00+00:00,,,,1133.0,3259.1,51.89,
2020-01-26 16:00:00+00:00,,,,1133.0,3259.1,58.04,
2020-01-26 17:00:00+00:00,,,,1133.0,3259.1,61.01,
2020-01-26 18:00:00+00:00,,,,1133.0,3259.1,58.17,
2020-01-26 19:00:00+00:00,,,,1133.0,3259.1,54.97,
2020-01-26 20:00:00+00:00,,,,1133.0,3259.1,50.08,
2020-01-26 21:00:00+00:00,,,,1133.0,3259.1,48.94,
2020-01-26 22:00:00+00:00,,,,1133.0,3259.1,42.3,
2020-01-26 23:00:00+00:00,,,,1133.0,3259.1,35.11,
2020-01-27 00:00:00+00:00,11.8,6.2700000000000005,24.51,1133.0,3259.1,33.54,
2020-01-27 01:00:00+00:00,,,,1133.0,3259.1,32.7,
2020-01-27 02:00:00+00:00,,,,1133.0,3259.1,31.81,
2020-01-27 03:00:00+00:00,,,,1133.0,3259.1,33.32,
2020-01-27 04:00:00+00:00,,,,1133.0,3259.1,40.33,
2020-01-27 05:00:00+00:00,,,,1133.0,3259.1,59.98,
2020-01-27 06:00:00+00:00,,,,998.0,3259.1,90.05,
2020-01-27 07:00:00+00:00,,,,998.0,3259.1,99.93,
2020-01-27 08:00:00+00:00,,,,998.0,3259.1,95.03,
2020-01-27 09:00:00+00:00,,,,998.0,3259.1,94.16,
2020-01-27 10:00:00+00:00,,,,998.0,3259.1,100.02,
2020-01-27 11:00:00+00:00,,,,998.0,3259.1,104.62,
2020-01-27 12:00:00+00:00,,,,998.0,3259.1,100.02,
2020-01-27 13:00:00+00:00,,,,998.0,3259.1,100.02,
2020-01-27 14:00:00+00:00,,,,998.0,3259.1,104.62,
2020-01-27 15:00:00+00:00,,,,998.0,3259.1,79.12,
2020-01-27 16:00:00+00:00,,,,998.0,3259.1,85.0,
2020-01-27 17:00:00+00:00,,,,998.0,3259.1,73.03,
2020-01-27 18:00:00+00:00,,,,998.0,3259.1,87.1,
2020-01-27 19:00:00+00:00,,,,998.0,3259.1,94.16,
2020-01-27 20:00:00+00:00,,,,998.0,3259.1,55.06,
2020-01-27 21:00:00+00:00,,,,998.0,3259.1,55.05,
2020-01-27 22:00:00+00:00,,,,998.0,3259.1,45.95,
2020-01-27 23:00:00+00:00,,,,998.0,3259.1,41.03,
2020-01-28 00:00:00+00:00,11.749,6.3742857142857146,24.58,998.0,3259.1,37.6,
2020-01-28 01:00:00+00:00,,,,998.0,3259.1,34.61,
2020-01-28 02:00:00+00:00,,,,998.0,3259.1,31.39,
2020-01-28 03:00:00+00:00,,,,998.0,3259.1,31.39,
2020-01-28 04:00:00+00:00,,,,998.0,3259.1,40.04,
2020-01-28 05:00:00+00:00,,,,998.0,3259.1,47.14,
2020-01-28 06:00:00+00:00,,,,998.0,3259.1,56.99,
2020-01-28 07:00:00+00:00,,,,998.0,3259.1,60.51,
2020-01-28 08:00:00+00:00,,,,998.0,3259.1,60.68,
2020-01-28 09:00:00+00:00,,,,998.0,3259.1,57.02,
2020-01-28 10:00:00+00:00,,,,998.0,3259.1,56.99,
2020-01-28 11:00:00+00:00,,,,998.0,3259.1,56.99,
2020-01-28 12:00:00+00:00,,,,998.0,3259.1,57.0,
2020-01-28 13:00:00+00:00,,,,998.0,3259.1,55.53,
2020-01-28 14:00:00+00:00,,,,998.0,3259.1,56.08,
2020-01-28 15:00:00+00:00,,,,998.0,3259.1,60.96,
2020-01-28 16:00:00+00:00,,,,998.0,3259.1,61.63,
2020-01-28 17:00:00+00:00,,,,998.0,3259.1,57.99,
2020-01-28 18:00:00+00:00,,,,998.0,3259.1,55.53,
2020-01-28 19:00:00+00:00,,,,998.0,3259.1,50.22,
2020-01-28 20:00:00+00:00,,,,998.0,3259.1,45.02,
2020-01-28 21:00:00+00:00,,,,998.0,3259.1,40.71,
2020-01-28 22:00:00+00:00,,,,998.0,3259.1,34.48,
2020-01-28 23:00:00+00:00,,,,998.0,3259.1,33.84,
2020-01-29 00:00:00+00:00,11.65,6.385714285714286,23.91,998.0,3259.1,32.37,
2020-01-29 01:00:00+00:00,,,,998.0,3259.1,29.95,
2020-01-29 02:00:00+00:00,,,,998.0,3259.1,28.24,
2020-01-29 03:00:00+00:00,,,,998.0,3259.1,29.29,
2020-01-29 04:00:00+00:00,,,,998.0,3259.1,37.07,
2020-01-29 05:00:00+00:00,,,,998.0,3259.1,48.28,
2020-01-29 06:00:00+00:00,,,,998.0,3259.1,63.1,
2020-01-29 07:00:00+00:00,,,,998.0,3259.1,65.01,
2020-01-29 08:00:00+00:00,,,,998.0,3259.1,60.04,
2020-01-29 09:00:00+00:00,,,,998.0,3259.1,50.62,
2020-01-29 10:00:00+00:00,,,,998.0,3259.1,49.53,
2020-01-29 11:00:00+00:00,,,,998.0,3259.1,48.2,
2020-01-29 12:00:00+00:00,,,,998.0,3259.1,48.6,
2020-01-29 13:00:00+00:00,,,,998.0,3259.1,48.12,
2020-01-29 14:00:00+00:00,,,,998.0,3259.1,54.18,
2020-01-29 15:00:00+00:00,,,,998.0,3259.1,63.39,
2020-01-29 16:00:00+00:00,,,,998.0,3259.1,70.92,
2020-01-29 17:00:00+00:00,,,,998.0,3259.1,65.07,
2020-01-29 18:00:00+00:00,,,,998.0,3259.1,65.04,
2020-01-29 19:00:00+00:00,,,,998.0,3259.1,63.01,
2020-01-29 20:00:00+00:00,,,,998.0,3259.1,61.19,
2020-01-29 21:00:00+00:00,,,,998.0,3259.1,55.0,
2020-01-29 22:00:00+00:00,,,,998.0,3259.1,46.49,
2020-01-29 23:00:00+00:00,,,,1133.0,3259.1,51.98,
2020-01-30 00:00:00+00:00,11.284,6.16,23.66,1133.0,3259.1,40.73,
2020-01-30 01:00:00+00:00,,,,1133.0,3259.1,38.8,
2020-01-30 02:00:00+00:00,,,,1133.0,3259.1,35.2,
2020-01-30 03:00:00+00:00,,,,1133.0,3259.1,47.0,
2020-01-30 04:00:00+00:00,,,,1133.0,3259.1,56.08,
2020-01-30 05:00:00+00:00,,,,1133.0,3259.1,60.43,
2020-01-30 06:00:00+00:00,,,,1133.0,3259.1,62.15,
2020-01-30 07:00:00+00:00,,,,1133.0,3259.1,67.89,
2020-01-30 08:00:00+00:00,,,,1133.0,3259.1,59.2,
2020-01-30 09:00:00+00:00,,,,1133.0,3259.1,56.91,
2020-01-30 10:00:00+00:00,,,,1133.0,3259.1,53.11,
2020-01-30 11:00:00+00:00,,,,1133.0,3259.1,51.9,
2020-01-30 12:00:00+00:00,,,,1133.0,3259.1,52.0,
2020-01-30 13:00:00+00:00,,,,1133.0,3259.1,51.91,
2020-01-30 14:00:00+00:00,,,,1133.0,3259.1,59.15,
2020-01-30 15:00:00+00:00,,,,1133.0,3259.1,63.09,
2020-01-30 16:00:00+00:00,,,,1133.0,3259.1,64.36,
2020-01-30 17:00:00+00:00,,,,1133.0,3259.1,62.84,
2020-01-30 18:00:00+00:00,,,,1133.0,3259.1,62.01,
2020-01-30 19:00:00+00:00,,,,1133.0,3259.1,52.04,
2020-01-30 20:00:00+00:00,,,,1133.0,3259.1,53.94,
2020-01-30 21:00:00+00:00,,,,1133.0,3259.1,50.97,
2020-01-30 22:00:00+00:00,,,,1133.0,3259.1,41.47,
2020-01-30 23:00:00+00:00,,,,1133.0,3259.1,39.53,
2020-01-31 00:00:00+00:00,10.758,6.142857142857143,23.8,1133.0,3259.1,34.89,
2020-01-31 01:00:00+00:00,,,,1133.0,3259.1,31.23,
2020-01-31 02:00:00+00:00,,,,1133.0,3259.1,28.98,
2020-01-31 03:00:00+00:00,,,,1133.0,3259.1,31.15,
2020-01-31 04:00:00+00:00,,,,1133.0,3259.1,36.97,
2020-01-31 05:00:00+00:00,,,,1133.0,3259.1,50.72,
2020-01-31 06:00:00+00:00,,,,1133.0,3259.1,62.5,
2020-01-31 07:00:00+00:00,,,,1133.0,3259.1,58.9,
2020-01-31 08:00:00+00:00,,,,1133.0,3259.1,56.1,
2020-01-31 09:00:00+00:00,,,,1133.0,3259.1,52.04,
2020-01-31 10:00:00+00:00,,,,1133.0,3259.1,50.03,
2020-01-31 11:00:00+00:00,,,,1133.0,3259.1,49.4,
2020-01-31 12:00:00+00:00,,,,1133.0,3259.1,48.13,
2020-01-31 13:00:00+00:00,,,,1133.0,3259.1,47.94,
2020-01-31 14:00:00+00:00,,,,1133.0,3259.1,47.94,
2020-01-31 15:00:00+00:00,,,,1133.0,3259.1,48.15,
2020-01-31 16:00:00+00:00,,,,1133.0,3259.1,51.03,
2020-01-31 17:00:00+00:00,,,,1133.0,3259.1,50.0,
2020-01-31 18:00:00+00:00,,,,1133.0,3259.1,47.65,
2020-01-31 19:00:00+00:00,,,,1133.0,3259.1,43.97,
2020-01-31 20:00:00+00:00,,,,1133.0,3259.1,35.92,
2020-01-31 21:00:00+00:00,,,,1133.0,3259.1,33.91,
2020-01-31 22:00:00+00:00,,,,1133.0,3259.1,30.48,
2020-01-31 23:00:00+00:00,,,,1133.0,3259.1,37.0,
2020-02-01 00:00:00+00:00,10.835,,,1133.0,3259.1,36.34,
2020-02-01 01:00:00+00:00,,,,1133.0,3259.1,36.21,
2020-02-01 02:00:00+00:00,,,,1133.0,3259.1,33.73,
2020-02-01 03:00:00+00:00,,,,1133.0,3259.1,34.05,
2020-02-01 04:00:00+00:00,,,,1133.0,3259.1,37.92,
2020-02-01 05:00:00+00:00,,,,1133.0,3259.1,41.04,
2020-02-01 06:00:00+00:00,,,,1133.0,3259.1,48.13,
2020-02-01 07:00:00+00:00,,,,1133.0,3259.1,49.11,
2020-02-01 08:00:00+00:00,,,,1133.0,3259.1,48.13,
2020-02-01 09:00:00+00:00,,,,1133.0,3259.1,45.11,
2020-02-01 10:00:00+00:00,,,,1133.0,3259.1,44.0,
2020-02-01 11:00:00+00:00,,,,998.0,3259.1,42.2,
2020-02-01 12:00:00+00:00,,,,998.0,3259.1,38.99,
2020-02-01 13:00:00+00:00,,,,998.0,3259.1,39.41,
2020-02-01 14:00:00+00:00,,,,998.0,3259.1,42.52,
2020-02-01 15:00:00+00:00,,,,998.0,3259.1,45.09,
2020-02-01 16:00:00+00:00,,,,998.0,3259.1,54.0,
2020-02-01 17:00:00+00:00,,,,998.0,3259.1,55.46,
2020-02-01 18:00:00+00:00,,,,998.0,3259.1,54.55,
2020-02-01 19:00:00+00:00,,,,998.0,3259.1,50.51,
2020-02-01 20:00:00+00:00,,,,998.0,3259.1,42.92,
2020-02-01 21:00:00+00:00,,,,998.0,3259.1,39.45,
2020-02-01 22:00:00+00:00,,,,998.0,3259.1,37.04,
2020-02-01 23:00:00+00:00,,,,998.0,3259.1,36.31,
2020-02-02 00:00:00+00:00,10.835,,,998.0,3259.1,29.75,
2020-02-02 01:00:00+00:00,,,,998.0,3259.1,23.02,
2020-02-02 02:00:00+00:00,,,,998.0,3259.1,16.29,
2020-02-02 03:00:00+00:00,,,,998.0,3259.1,15.7,
2020-02-02 04:00:00+00:00,,,,998.0,3259.1,16.03,
2020-02-02 05:00:00+00:00,,,,998.0,3259.1,26.94,
2020-02-02 06:00:00+00:00,,,,998.0,3259.1,32.34,
2020-02-02 07:00:00+00:00,,,,998.0,3259.1,32.42,
2020-02-02 08:00:00+00:00,,,,998.0,2790.1,34.68,
2020-02-02 09:00:00+00:00,,,,998.0,2790.1,35.0,
2020-02-02 10:00:00+00:00,,,,998.0,2790.1,35.0,
2020-02-02 11:00:00+00:00,,,,998.0,2790.1,34.73,
2020-02-02 12:00:00+00:00,,,,998.0,2790.1,33.91,
2020-02-02 13:00:00+00:00,,,,998.0,2790.1,33.99,
2020-02-02 14:00:00+00:00,,,,998.0,2790.1,35.94,
2020-02-02 15:00:00+00:00,,,,998.0,2790.1,43.95,
2020-02-02 16:00:00+00:00,,,,998.0,2790.1,50.02,
2020-02-02 17:00:00+00:00,,,,998.0,2790.1,54.42,
2020-02-02 18:00:00+00:00,,,,998.0,2790.1,52.9,
2020-02-02 19:00:00+00:00,,,,998.0,2790.1,55.02,
2020-02-02 20:00:00+00:00,,,,998.0,3259.1,45.06,
2020-02-02 21:00:00+00:00,,,,998.0,3259.1,38.62,
